plot_cn,tree_cn,tree,ACPL,ACSA,BEPA,BEPE,LADE,LALA,PIAB,PIPU,PIST,PISY,QURO,QURU
I.1.102,I.1.102.6.4,6.4,0,2.011340323254062,1.1806696718863947,0,0.7127636354360398,0,0.5662260255387737,0,0,0.568,0,0
I.1.102,I.1.102.6.5,6.5,0,0.8623521511611687,2.0693143808631165,0,0.6493827160493827,0,0.8601727355006564,0,0,0,0,0.9259259259259259
I.1.102,I.1.102.6.6,6.6,0,1.712224368807741,0,0,0.3542268256229752,0,0.773073091700317,0,0,0.2612588681082652,0,0.3923329774260952
I.1.102,I.1.102.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.102,I.1.102.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.2.2,2.2,2.333431054615749,0,0,0,4.15610692471483,0,0,0,0,0.6227729448982435,2.2753819775580046,0
I.1.11,I.1.11.2.3,2.3,1.6946277894266655,0,0,0,0,0,0,0,0,1.1373719771568915,0.8706054199191712,0
I.1.11,I.1.11.2.4,2.4,0.8416799349612082,0,0,0,1.0337078651685392,0,0,0,0,0.7839863208105464,0.7291330512650468,0
I.1.11,I.1.11.2.5,2.5,3.224637681159421,0,0,0,4.128353015411591,0,0,0,0,1.3637036919722474,3.8232746364612664,0
I.1.11,I.1.11.2.6,2.6,2.106686901321902,0,0,0,3.7826077455536757,0,0,0,0,0.7484115151331366,1.052094418946621,0
I.1.11,I.1.11.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.3.2,3.2,4.374295015214406,0,0,0,6.710379342529351,0,0,0,0,2.1354166666666665,0,0
I.1.11,I.1.11.3.3,3.3,3.3145630368119416,0,0,0,4.843750000000001,0,0,0,0,1.771449800785049,2.0625,0
I.1.11,I.1.11.3.4,3.4,2.659709489234037,0,0,0,3.2235750318798493,0,0,0,0,2.598039215686274,0.4506072625208391,0
I.1.11,I.1.11.3.5,3.5,7.609991334482228,0,0,0,5.466666666666666,0,0,0,0,2.4795877793608265,6.461516591903128,0
I.1.11,I.1.11.3.6,3.6,1.1812097621249242,0,0,0,0,0,0,0,0,0.41794830512660475,1.1011744509003663,0
I.1.11,I.1.11.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.4.2,4.2,0.5981107666999905,0,0,0,2.7064243367448486,0,0,0,0,0.7687131911820158,0.6970503302637778,0
I.1.11,I.1.11.4.3,4.3,0.9680851063829786,0,0,0,0.5822347325940296,0,0,0,0,1.2900443641998323,0.9723708198933464,0
I.1.11,I.1.11.4.4,4.4,1.2367647123414898,0,0,0,3.2585551330798483,0,0,0,0,0.7178612569460386,1.745847529543798,0
I.1.11,I.1.11.4.5,4.5,4.823076923076923,0,0,0,6.0484826206110816,0,0,0,0,2.5999999999999996,1.1096137181696593,0
I.1.11,I.1.11.4.6,4.6,3.2633795569657917,0,0,0,4.341317365269461,0,0,0,0,1.133562500707635,1.3989934336687686,0
I.1.11,I.1.11.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.5.2,5.2,2.1261682242990654,0,0,0,7.0736600952176785,0,0,0,0,1.1413240782388414,0.8271028037383177,0
I.1.11,I.1.11.5.3,5.3,3.5355339059327373,0,0,0,6.519688407335311,0,0,0,0,3.022424200294136,0,0
I.1.11,I.1.11.5.4,5.4,2.299741602067183,0,0,0,0.8587601735340499,0,0,0,0,1.1564725320146998,0.6948937507861788,0
I.1.11,I.1.11.5.5,5.5,0.9177016268877584,0,0,0,1.5260869565217392,0,0,0,0,0.6781936596783957,0.5808232946743266,0
I.1.11,I.1.11.5.6,5.6,2.976902571370047,0,0,0,0,0,0,0,0,0.5887436810521045,1.236685031672811,0
I.1.11,I.1.11.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.6.2,6.2,0,0,0,0,1.4749277618786933,0,0,0,0,1.593952325987557,0.6930347274774259,0
I.1.11,I.1.11.6.3,6.3,3.1851851851851847,0,0,0,7.18745085639502,0,0,0,0,2.2737172011756086,2.180154172346405,0
I.1.11,I.1.11.6.4,6.4,1.2992402229241125,0,0,0,1.8098837641949628,0,0,0,0,0.8629016626650908,0.29106488434888117,0
I.1.11,I.1.11.6.5,6.5,11.5356153051486,0,0,0,6.135273822913414,0,0,0,0,0,1.5396825396825395,0
I.1.11,I.1.11.6.6,6.6,5.713772754958818,0,0,0,1.6237113402061856,0,0,0,0,0.9793781655660115,0.7554517696644278,0
I.1.11,I.1.11.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.11,I.1.11.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.2.2,2.2,0,3.3391289228627503,0,0,0,0,0.7315763752984329,0,0,0,0,0
I.1.12,I.1.12.2.3,2.3,0,14.714697089804938,0,0,0,0,1.6626506024096386,0,0,0,0,0
I.1.12,I.1.12.2.4,2.4,0,14.254518105683216,0,0,0,0,2.750778023733387,0,0,0,0,0
I.1.12,I.1.12.2.5,2.5,0,3.5510058777166447,0,0,0,0,1.2245283018867925,0,0,0,0,0
I.1.12,I.1.12.2.6,2.6,0,12.215646928383046,0,0,0,0,0.7733040117657136,0,0,0,0,0
I.1.12,I.1.12.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.3.2,3.2,0,2.788703068217713,0,0,0,0,1.488376417055151,0,0,0,0,0
I.1.12,I.1.12.3.3,3.3,0,14.864779240778162,0,0,0,0,4.544257092679581,0,0,0,0,0
I.1.12,I.1.12.3.4,3.4,0,2.018200604636604,0,0,0,0,1.646624428493681,0,0,0,0,0
I.1.12,I.1.12.3.5,3.5,0,7.217898832684826,0,0,0,0,2.0277731429357413,0,0,0,0,0
I.1.12,I.1.12.3.6,3.6,0,3.75417010559151,0,0,0,0,1.5662921348314605,0,0,0,0,0
I.1.12,I.1.12.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.4.2,4.2,0,8.076024543664138,0,0,0,0,1.9672403708761295,0,0,0,0,0
I.1.12,I.1.12.4.3,4.3,0,3.3503143419980073,0,0,0,0,1.474949330507758,0,0,0,0,0
I.1.12,I.1.12.4.4,4.4,0,14.852665683904776,0,0,0,0,3.0304576336566322,0,0,0,0,0
I.1.12,I.1.12.4.5,4.5,0,3.1536962440920018,0,0,0,0,2.065,0,0,0,0,0
I.1.12,I.1.12.4.6,4.6,0,9.981934717215855,0,0,0,0,2.176997984521339,0,0,0,0,0
I.1.12,I.1.12.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.5.2,5.2,0,8.87825978758417,0,0,0,0,2.082248105622916,0,0,0,0,0
I.1.12,I.1.12.5.3,5.3,0,2.0060682175572224,0,0,0,0,1.4637760955183827,0,0,0,0,0
I.1.12,I.1.12.5.4,5.4,0,3.943436944546283,0,0,0,0,1.8278672897435457,0,0,0,0,0
I.1.12,I.1.12.5.5,5.5,0,7.741071428571428,0,0,0,0,2.386485386504597,0,0,0,0,0
I.1.12,I.1.12.5.6,5.6,0,1.8874602206055904,0,0,0,0,1.8521813205047095,0,0,0,0,0
I.1.12,I.1.12.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.6.2,6.2,0,3.5390376823226513,0,0,0,0,1.6161972688403157,0,0,0,0,0
I.1.12,I.1.12.6.3,6.3,0,11.11103630827561,0,0,0,0,2.6578148644956454,0,0,0,0,0
I.1.12,I.1.12.6.4,6.4,0,9.80309850811265,0,0,0,0,2.184638233614263,0,0,0,0,0
I.1.12,I.1.12.6.5,6.5,0,2.5111678407107205,0,0,0,0,1.64102143369544,0,0,0,0,0
I.1.12,I.1.12.6.6,6.6,0,7.7277656054880515,0,0,0,0,2.4266023976544986,0,0,0,0,0
I.1.12,I.1.12.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.12,I.1.12.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.2.2,2.2,0,0,0,0,0,0,0,0,0,5.822201713383955,0,0
I.1.13,I.1.13.2.3,2.3,0,0,0,0,0,0,0,0,0,5.300781822829013,0,0
I.1.13,I.1.13.2.4,2.4,0,0,0,0,0,0,0,0,0,7.763075952029632,0,0
I.1.13,I.1.13.2.5,2.5,0,0,0,0,0,0,0,0,0,4.254111318846431,0,0
I.1.13,I.1.13.2.6,2.6,0,0,0,0,0,0,0,0,0,4.917348254813751,0,0
I.1.13,I.1.13.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.3.2,3.2,0,0,0,0,0,0,0,0,0,5.482819685818106,0,0
I.1.13,I.1.13.3.3,3.3,0,0,0,0,0,0,0,0,0,8.768992486833751,0,0
I.1.13,I.1.13.3.4,3.4,0,0,0,0,0,0,0,0,0,10.21075814919505,0,0
I.1.13,I.1.13.3.5,3.5,0,0,0,0,0,0,0,0,0,9.984541056640362,0,0
I.1.13,I.1.13.3.6,3.6,0,0,0,0,0,0,0,0,0,31.766694126822536,0,0
I.1.13,I.1.13.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.4.2,4.2,0,0,0,0,0,0,0,0,0,9.71194659899144,0,0
I.1.13,I.1.13.4.3,4.3,0,0,0,0,0,0,0,0,0,5.42730586199445,0,0
I.1.13,I.1.13.4.4,4.4,0,0,0,0,0,0,0,0,0,4.760425892934559,0,0
I.1.13,I.1.13.4.5,4.5,0,0,0,0,0,0,0,0,0,4.17951978074314,0,0
I.1.13,I.1.13.4.6,4.6,0,0,0,0,0,0,0,0,0,6.206026113595589,0,0
I.1.13,I.1.13.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.5.2,5.2,0,0,0,0,0,0,0,0,0,5.483510328016229,0,0
I.1.13,I.1.13.5.3,5.3,0,0,0,0,0,0,0,0,0,6.083716511888898,0,0
I.1.13,I.1.13.5.4,5.4,0,0,0,0,0,0,0,0,0,14.384607255518395,0,0
I.1.13,I.1.13.5.5,5.5,0,0,0,0,0,0,0,0,0,5.355082959639336,0,0
I.1.13,I.1.13.5.6,5.6,0,0,0,0,0,0,0,0,0,6.094509512292945,0,0
I.1.13,I.1.13.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.6.2,6.2,0,0,0,0,0,0,0,0,0,5.68003779332343,0,0
I.1.13,I.1.13.6.3,6.3,0,0,0,0,0,0,0,0,0,8.837367744284766,0,0
I.1.13,I.1.13.6.4,6.4,0,0,0,0,0,0,0,0,0,5.845584355252533,0,0
I.1.13,I.1.13.6.5,6.5,0,0,0,0,0,0,0,0,0,5.795498332559641,0,0
I.1.13,I.1.13.6.6,6.6,0,0,0,0,0,0,0,0,0,6.317205869904673,0,0
I.1.13,I.1.13.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.13,I.1.13.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.2.2,2.2,0,0,2.5130867677188995,0,0,0,0,0,0,0,0,1.7681403531018127
I.1.14,I.1.14.2.3,2.3,0,0,6.835502711242389,0,0,0,0,0,0,0,0,2.2260125275212865
I.1.14,I.1.14.2.4,2.4,0,0,3.498314803993765,0,0,0,0,0,0,0,0,2.1980551834638815
I.1.14,I.1.14.2.5,2.5,0,0,13.84205627254385,0,0,0,0,0,0,0,0,3.457850250464601
I.1.14,I.1.14.2.6,2.6,0,0,3.8471847957077783,0,0,0,0,0,0,0,0,1.9225456066758633
I.1.14,I.1.14.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.3.2,3.2,0,0,10.918543473641288,0,0,0,0,0,0,0,0,4.273646710895009
I.1.14,I.1.14.3.3,3.3,0,0,2.8548610231083043,0,0,0,0,0,0,0,0,2.005607476635514
I.1.14,I.1.14.3.4,3.4,0,0,10.674999999999999,0,0,0,0,0,0,0,0,3.775950211536163
I.1.14,I.1.14.3.5,3.5,0,0,2.471851910301692,0,0,0,0,0,0,0,0,1.682051282051282
I.1.14,I.1.14.3.6,3.6,0,0,5.194897989283377,0,0,0,0,0,0,0,0,1.9704166976167439
I.1.14,I.1.14.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.4.2,4.2,0,0,2.9572915390356873,0,0,0,0,0,0,0,0,2.040331946562629
I.1.14,I.1.14.4.3,4.3,0,0,6.171428571428572,0,0,0,0,0,0,0,0,1.9859599025896462
I.1.14,I.1.14.4.4,4.4,0,0,2.7337253236944203,0,0,0,0,0,0,0,0,2.003571428571429
I.1.14,I.1.14.4.5,4.5,0,0,9.977064220183486,0,0,0,0,0,0,0,0,4.6675534776488155
I.1.14,I.1.14.4.6,4.6,0,0,2.1740501574745363,0,0,0,0,0,0,0,0,2.9801411752622906
I.1.14,I.1.14.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.5.2,5.2,0,0,11.264182253028293,0,0,0,0,0,0,0,0,2.363221926053636
I.1.14,I.1.14.5.3,5.3,0,0,2.095371470855549,0,0,0,0,0,0,0,0,2.282865085518325
I.1.14,I.1.14.5.4,5.4,0,0,5.712409607062325,0,0,0,0,0,0,0,0,2.1539250436619906
I.1.14,I.1.14.5.5,5.5,0,0,3.541736649163069,0,0,0,0,0,0,0,0,2.5343229432149745
I.1.14,I.1.14.5.6,5.6,0,0,5.143431492858769,0,0,0,0,0,0,0,0,1.0977478916771266
I.1.14,I.1.14.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.6.2,6.2,0,0,3.438879874743283,0,0,0,0,0,0,0,0,1.3795021843969497
I.1.14,I.1.14.6.3,6.3,0,0,15.128100028459967,0,0,0,0,0,0,0,0,7.833259168386476
I.1.14,I.1.14.6.4,6.4,0,0,6.698960567570884,0,0,0,0,0,0,0,0,3.021830504372794
I.1.14,I.1.14.6.5,6.5,0,0,2.4537050876399964,0,0,0,0,0,0,0,0,2.227895041756141
I.1.14,I.1.14.6.6,6.6,0,0,2.9923232746482236,0,0,0,0,0,0,0,0,2.0925885734859957
I.1.14,I.1.14.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.14,I.1.14.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.2.2,2.2,2.5052890312565284,0,0,3.5758318839187186,3.3060086300994165,0,0,0,0,0,1.0220264317180616,0
I.1.15,I.1.15.2.3,2.3,4.475501984048611,0,0,3.262931034482759,2.5494073916255906,0,0,0,0,0,0,0
I.1.15,I.1.15.2.4,2.4,1.6975483209344,0,0,0.7119487035745451,1.1457116133455294,0,0,0,0,0,0.7539326549834184,0
I.1.15,I.1.15.2.5,2.5,5.932192605481547,0,0,7.872451059448319,1.2213960743846326,0,0,0,0,0,1.2539682539682542,0
I.1.15,I.1.15.2.6,2.6,0,0,0,2.0151192018443482,1.6945336153838555,0,0,0,0,0,1.0024611227912166,0
I.1.15,I.1.15.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.3.2,3.2,0,0,0,8.108114597347067,5.762064007478155,0,0,0,0,0,2.530340770254972,0
I.1.15,I.1.15.3.3,3.3,3.2640477539227555,0,0,3.9444522013517602,0.8031665703288708,0,0,0,0,0,0.8754716981132075,0
I.1.15,I.1.15.3.4,3.4,0.7702127659574468,0,0,2.7374558635523525,0.8481769822218244,0,0,0,0,0,0.8532952622027213,0
I.1.15,I.1.15.3.5,3.5,6.255598779152472,0,0,6.475808413623924,0.7974683544303797,0,0,0,0,0,0,0
I.1.15,I.1.15.3.6,3.6,1.7833333333333332,0,0,1.2651942910579492,0.5838183399645797,0,0,0,0,0,0.794254925451165,0
I.1.15,I.1.15.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.4.2,4.2,1.1694352159468437,0,0,2.9615144580573958,1.4030239005112908,0,0,0,0,0,1.0203414309505292,0
I.1.15,I.1.15.4.3,4.3,1.8494936747751807,0,0,0.7902958142673179,1.1098039215686275,0,0,0,0,0,0.11568627450980393,0
I.1.15,I.1.15.4.4,4.4,1.298342541436464,0,0,4.530386740331491,0.5176334171669478,0,0,0,0,0,0.8985334788558337,0
I.1.15,I.1.15.4.5,4.5,2.2845360484958523,0,0,1.477348096407608,0.3649176067194861,0,0,0,0,0,0.7160714285714286,0
I.1.15,I.1.15.4.6,4.6,0,0,0,2.8607742825140154,0.4940170940170941,0,0,0,0,0,1.063810012831083,0
I.1.15,I.1.15.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.15,I.1.15.5.2,5.2,1.4456678603713762,0,0,1.693072574672015,4.111617041814192,0,0,0,0,0,3.0453924592965356,0
I.1.15,I.1.15.5.3,5.3,14.12089232373902,0,0,18.305084745762713,9.4210023921551,0,0,0,0,0,4.817914000626984,0
I.1.15,I.1.15.5.4,5.4,1.53859649122807,0,0,1.3273758874905364,0.8807821309516642,0,0,0,0,0,0.3912280701754386,0
